Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
emailbradesco.esy.es,0,0,/mail/mobile/app/thmpv.php,0,http,0,2,2,1,1,1,0,1,1,0,1
www.fontedevidaeterna.org.br,0,0,/confirminfochaseonline.com/chase/5915a83c5ca352d1a60f39bf8aacaff2/email.php,0,http,0,1,1,1,0,1,0,1,0,0,2
sivasosb.org.tr,1,0,/joomla1.txt,0,http,0,1,2,1,1,1,0,1,0,0,2
cabinetelendil.be,0,0,/hil/office/,0,http,0,0,0,1,0,1,0,1,0,0,1
universityrankings.com.au,0,0,/css/OWA(1).HTML,0,https,0,2,0,1,0,1,0,1,0,0,2
snfp.ro,0,0,/wp-content/plugins/moc.htm,0,http,0,0,0,1,0,1,0,1,0,0,2
bit.ly,0,0,/2p6nYKl,0,http,0,0,0,1,0,1,0,1,0,1,0
srixlex.com,0,0,/server/squar/KE11Y,0,https,0,0,0,1,1,1,0,1,1,1,1
constructions.pancakeapps.com,0,0,,0,http,0,0,0,0,0,1,0,1,0,0,2
poggisub.it,0,0,/modules/Dropbox/Dropbox/Dropbox/1f539c7b586499970ef4ac3c9f72f596/,0,http,0,0,1,0,0,1,0,1,0,0,1
bisnis101.com,0,0,/share/view/adobe/user/login/index.htm,0,http,0,0,2,2,0,2,0,1,1,0,1
elicos.com,0,0,/cha/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/index.php,0,https,0,0,1,2,0,2,1,1,0,0,2
banorte-rs.com,0,0,/JKKUIGH/HJ6GHKH/HGJ65/FGG5J/NG43/N5DF/NB4F/NH54/HN4/N5GG/H44H/N66G/J55G/,1,http,0,0,1,1,0,1,0,1,1,0,1
bright-wedding.com.ua,0,0,/wp-content/uploads/2017/05/.a/,1,http,0,2,2,1,0,1,0,1,0,0,1
www.siclogistics.com,0,0,/hb.htm,0,http,0,2,0,0,0,1,0,1,0,0,2
www.meu-fgtscaixa.com,0,0,/2017/pages/inter/index.php,1,http,0,2,2,0,0,1,0,1,1,0,1
www.pellicole-adesive.com,0,0,/logs/public/,1,https,0,0,0,2,0,2,0,1,0,0,1
www.formget.com,0,0,/app/forms/view/RQcc-246023,0,http,0,0,0,0,0,1,0,1,0,1,0
www.sping-doo.si,0,0,/http/www/Santander.com.br/br/Cliente_ID=/,1,http,0,1,2,1,0,1,1,1,0,0,2
page.app15.in,0,0,/themeset1_2015-08-07-11-24-38/app/y/index.htm,0,http,0,2,2,1,0,1,0,1,0,0,1
paypal1.uk-ppl202.com,0,0,/sd/,1,http,0,0,0,1,1,1,0,1,1,0,1
tinyurl.com,0,0,/l6as4o2,0,https,0,0,0,0,0,0,0,1,0,1,0
www.maszx.org,1,0,/template/default/portal/roox/index.php,0,https,0,1,1,1,0,1,0,1,1,0,1
segurom3.beget.tech,0,0,/atendimentoseguro/,0,http,0,0,0,0,0,0,0,1,0,0,0
belgiumimagyarok.be,0,0,/wp/log.htm,0,http,0,0,0,1,0,1,0,1,0,0,1
faridhosiery.com,0,0,/aol.net/www.aol.com/index.htm,0,http,0,1,0,2,0,2,0,1,0,0,1
herballineteam.eu,0,0,/components/com_content/views/article/tmpl/Suntrust1/Suntrust/Suntrust/Suntrust/Suntrust/Suntrust/SunTrust -Online Banking.htm,0,https,0,0,1,1,0,1,0,1,1,0,1
mashtaresort.com,0,0,/mail.htm,0,http,0,0,2,2,0,2,0,1,0,1,2
pixelnam.net,0,0,/skonsko/BDBBB4/BDBBB/BDBBB/dpbx/index.php,0,http,0,0,2,0,1,1,0,1,1,0,1
www.unitedkingdomimmigrationservices.org,0,0,/jj_jp/e3dc325482ee637ca0bda89a9370b486/,0,http,0,0,1,0,0,1,0,1,1,0,1
grannyflat-s.com.au,1,0,/army/domainz/domainz/review/,1,http,0,2,1,1,0,1,0,1,1,0,1
ip-160-153-224-253.ip.secureserver.net,0,0,/,1,http,0,2,0,0,0,0,0,1,0,0,0
inativasfgtsativas.site,0,0,/tnt/caixa.gov.br/pages/inter/envio1.php,0,http,0,1,2,1,1,1,0,1,1,0,1
piewerks.com,0,0,/chinex/ogs/draft/mail.htm,0,http,0,0,1,2,0,2,0,1,0,0,1
www.facebooknotsz.gq,0,0,/f4/123456.mob,0,http,0,2,0,1,1,1,0,1,1,0,1
www.facebooknotsz.gq,0,0,/f4/,0,http,0,0,0,1,1,1,0,1,1,0,1
savagtolldoc.us,0,0,/done/index.html,0,http,0,0,0,1,0,1,0,1,1,0,1
sivasosb.org.tr,0,0,/webvc/index.php,0,http,0,2,1,1,1,1,0,1,0,0,2
simer.com.tr,0,0,/tescoonlineupdate.secures/,0,http,0,2,0,1,1,1,0,1,0,0,2
www.antiquehostel.ro,0,0,/logs/sxxs/dda6e20944a66809a09f4c577a882cac/verification/verification.php,0,http,0,2,1,1,0,1,0,1,0,0,1
www.carolyneslick.com,0,0,/chase/Chase_Online.html,0,http,0,2,0,1,1,1,0,1,1,0,1
piewerks.com,0,0,/chinex/ogs/draft/,0,http,0,0,0,2,0,2,0,1,0,0,1
robashburn.com,0,0,/gg/ayo1/,0,http,0,0,0,2,0,2,0,1,0,0,1
www.faridhosiery.com,0,0,/new/yahoo/login_verify2&amp;.src=ym/mail.html,0,http,0,1,2,2,0,2,0,1,0,0,1
www.snaphelp.byethost18.com,0,0,,0,http,0,2,0,0,0,1,0,1,0,0,2
www.prize.life,0,0,/libraries/joomla/cp.php,0,http,0,2,0,1,1,1,0,1,0,0,1
camillascake.it,0,0,//images/bannerss/.default/.express/.manage/.impress/.service/,0,http,1,1,1,0,0,1,0,1,0,0,1
librievini.it,0,0,/casfhgkjfhgkjdfhuigiyuyuruejfhjhgfjdhkj,0,http,0,0,2,0,0,1,0,1,0,0,1
offerup.com------------------login-confirm-account.aggly.com,0,0,/Login%20-%20OfferUp.htm,1,http,0,1,1,0,0,1,0,1,0,0,1
onlin-info-alert-sys-01.esy.es,0,0,/us/Home/62i83dr26j,1,http,0,0,2,1,1,1,0,1,1,0,1
carolyneslick.com,0,0,/chase/Chase_Online.html,0,http,0,0,0,1,1,1,0,1,1,0,1
email.premiumx.my,0,0,/edr/GD/PI/,0,http,0,0,0,1,1,1,0,1,0,0,2
seguranca-santa-mobile.000webhostapp.com,0,0,/app/dados.php,1,http,0,2,2,0,0,0,0,1,0,0,0
sarmawola.pl,0,0,/signin/,0,http,0,0,0,0,0,1,0,1,0,0,1
bit.ly,0,0,/2pD2nLt,0,http,0,0,0,1,0,1,0,1,0,1,0
makingdigital.com.br,0,0,/wp-includes/CentralClientes/index1.php,0,http,0,2,2,1,0,1,0,1,0,0,2
cliente01.novoportalb-b.com.br,0,0,/,1,http,0,1,2,1,0,1,0,1,1,0,1
carolyneslick.com,0,0,/yah/Yah/T/Y1.html,0,http,0,0,0,1,1,1,0,1,1,0,1
faridhosiery.com,0,0,/new/yahoo/login_verify2&amp;.src=ym/mail.html,0,http,0,2,2,2,0,2,0,1,0,0,1
www.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.ct56372.tmweb.ru,0,0,/oferta.cliente,1,http,0,1,1,0,0,1,0,1,1,0,1
saldoinativofgts.com,0,0,/contas/acesso/pages/inter/index.php,0,http,0,0,2,2,0,2,0,1,0,0,1
recover-acct8431.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
recovery-your-acct-chekpoin-402.esy.es,0,0,/recovery/index.html,1,http,0,2,2,1,1,1,0,1,1,0,1
dhiyaselectric.co.id,0,0,/o%20-%20Copy.html,0,https,0,2,0,1,1,1,0,1,1,0,1
bit.ly,0,0,/2oXbqtJ,0,http,0,0,0,1,0,1,0,1,0,1,0
activation-locked-help17.16mb.com,0,0,/help-fb/fb.mobile/index.php,1,http,0,1,2,0,0,0,0,1,1,0,1
www.hallwaystreetsigns.com,0,0,/pdfs/home/1baec2b40858a848369b35612c8fb982/,0,http,0,0,1,2,0,1,0,1,0,0,2
cellusconections.info,0,0,/ule23575/watchts%3Fv%3DVI1awdJBldc/Qbqo-bQpoho/TFHY-J77vmw/index1.php,0,http,0,0,1,1,0,1,0,1,1,0,1
supporto-informatici.info,0,0,/cartasi.html,1,http,0,0,0,1,0,1,0,1,1,0,1
tinyurl.com,0,0,/kbtetvp,0,http,0,0,0,0,0,0,0,1,0,1,0
cargo-hangnadim.com,0,0,/surecers/Discover.com/index.htm,1,http,0,2,2,1,1,1,0,1,1,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/images/iphone/esp/error.php,0,http,0,2,2,0,0,1,0,1,0,1,1
kenmetcalf.com,0,0,/old/images/su.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/images/iphone/js/home.php,0,http,0,2,2,0,0,1,0,1,0,1,1
thomasmorall.co,0,0,/amex/Validation/,0,http,0,0,0,1,0,1,0,1,1,0,1
bibliophile.free.fr,0,0,/tax.php,0,http,0,2,0,1,0,1,0,1,0,0,1
www.promosmilancamp.it,0,0,/mjc/hwdvideos/thumbs/indo.php,0,http,0,2,2,0,0,1,0,1,0,0,2
pages-5503.hol.es,0,0,/log1.php,1,http,0,2,0,1,1,1,0,1,1,0,1
pages-5503.hol.es,0,0,/facebook-security,1,http,0,0,0,1,1,1,0,1,1,0,1
safety-check-73652.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
plumberstomballtx.net,0,0,/wp-content/bod/E2F-BIN/E2NCNR01.php,0,http,0,0,1,0,0,1,0,1,1,0,1
desbloqueiomobile.com,0,0,/to/,0,http,0,0,0,0,0,1,0,1,1,0,1
whatsmyhomesvalue.us,0,0,/DocuSign/Secured/healthgov/,0,http,0,0,2,0,0,0,0,1,0,0,1
wrkinprog.com,0,0,/wp-admin/network/docs/a065df23d91e4a420483d210fd1689c7,0,http,0,0,2,2,0,2,0,1,0,0,1
cover-acct8678.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
www.bestlight.gr,0,0,/skin/frontend/default/modern/images/media/index.php,0,http,0,2,2,1,0,1,0,1,0,0,1
liceosanconrado.cl,0,0,/00202fjf/casts/,0,http,0,0,0,0,0,1,0,1,0,0,1
ashimsolutions.com,0,0,/logchase_dpt/index.php,0,http,0,0,0,0,0,1,0,1,1,0,1
festainfantilbh.com.br,0,0,/piscina_de_bolinhas/index.htm,0,http,0,2,2,1,0,1,0,1,0,0,1
ovbppst.pe.hu,0,0,/00987654565456765342345678uujujujjuj7654576890987654567890/,0,http,0,0,1,1,0,1,0,1,1,0,1
dallas177.arvixeshared.com,0,0,/~jforgash/Ppl.php,0,https,0,2,0,2,0,2,0,1,0,0,2
pursorder.esy.es,1,0,/purchase/,0,http,0,2,2,1,1,1,0,1,1,0,1
meowmeowmugs.com,0,0,/nccx7ak/index.htm,0,http,0,0,0,0,0,1,0,1,1,0,1
dhlmail.000webhostapp.com,0,0,/Linkedinn/login.htm,0,http,0,2,0,1,0,0,0,1,0,0,0
dhlmail.000webhostapp.com,0,0,/Linkedinn/Email_error.htm,0,http,0,2,2,0,0,0,0,1,0,0,0
mirazfood.com,0,0,/update/New/success.php,0,http,0,0,0,0,0,1,0,1,0,0,1
paypal.gb-ppsweb.com,0,0,/sd/,1,http,0,0,0,1,1,1,0,1,1,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/images/iphone/js/zawd.php,0,http,0,2,2,0,0,1,0,1,0,1,1
www.radaradt.com,0,0,/portal/libraries/gantry/images/iphone/esp/esp.php,0,http,0,2,2,0,0,1,0,1,0,1,1
www.radaradt.com,0,0,/portal/libraries/gantry/facets/menu/themes/touch/esp/zessd.php,0,http,0,2,1,0,0,1,0,1,0,1,1
www.nanotechnopolis.com,0,0,/validdocument/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.nanotechnopolis.com,0,0,/validdocument/9dbe7127e25a7065795f971452e848c0/,0,http,0,0,1,0,0,1,0,1,0,0,1
www.nanotechnopolis.com,0,0,/viewdocs/216a90999c44c5fba9a4df02e696bd37/,0,http,0,0,2,0,0,1,0,1,0,0,1
www.nanotechnopolis.com,0,0,/viewdocs/,0,http,0,0,0,0,0,1,0,1,0,0,1
netlflex-001-site1.1tempurl.com,0,0,/isnm/,1,http,0,0,0,0,0,1,0,1,1,0,2
www.unitedkingdomimmigrationservices.org,0,0,/jj_jp/ab915942e58c760ebd16ed102c0a54e2/,0,http,0,0,1,1,0,1,0,1,1,0,1
www.unitedkingdomimmigrationservices.org,0,0,/jj_jp/,0,http,0,0,2,0,0,1,0,1,1,0,1
c3pluscs.com,0,0,/secured/index.php,0,http,0,0,0,0,0,1,0,1,1,0,1
www.skytel.lk,0,0,/bofa/home/login.php,0,http,0,2,0,1,1,1,0,1,0,0,2
www.radaradt.com,0,0,/portal/libraries/gantry/html/layouts/html/xewsaq.php,0,http,0,2,1,0,0,1,0,1,0,1,1
lightshadeinc.com,0,0,/wp-content/dropbox/dropbox/,0,http,0,0,0,0,0,1,0,1,0,0,1
www.eladorno.co,0,0,/de/index.htm,0,http,0,2,0,0,0,1,0,1,1,0,1
new72matchphotos.890m.com,0,0,/index.htm,0,http,0,2,0,0,0,0,0,1,1,0,0
p0f.desi,0,0,/Login_to_Your_Account(9).htm,0,http,0,0,0,1,0,1,0,1,1,0,1
bitly.com,0,0,/a/warning,0,https,0,2,1,0,0,0,1,1,1,1,0
goodnessvanillalive.com,1,0,/xupx/chinko/index.php,0,http,0,1,2,0,0,0,0,1,0,0,1
gusp.pt,0,0,/olasa/driveup/df1300056d9b054301c0650015536105/login.php,0,http,0,0,2,1,1,1,0,1,0,0,1
previewphotos.16mb.com,0,0,/,0,http,0,0,0,0,0,0,0,1,0,0,1
matchphotos021.96.lt,0,0,/index.htm,0,http,0,2,0,1,0,1,0,1,1,0,0
karikari.com.br,0,0,/wa_gallery/,0,http,0,0,0,1,0,1,0,1,0,0,1
innoscript.nl,0,0,/paypal-customer/webapps/c74b1/websrc,0,http,0,0,2,1,0,1,0,1,1,0,1
searchtripdeals.com,0,0,/!!..HXtR77LffQ..!!/home/,0,http,0,1,0,1,1,1,0,1,1,0,1
platerom.ro,0,0,/mygenlvl/products/viewer.php,0,http,0,0,0,1,0,1,0,1,0,0,2
piewerks.com,0,0,/chinex/ogs/draft/mail.htm,0,http,0,0,1,2,0,2,0,1,0,0,1
festivalbecause.org,0,0,/boks/rap/olsag/almiu.html,0,http,0,0,1,0,0,0,0,1,0,0,1
superhousepictures.com,1,0,/dhl/awb/tracking/DHL%20AUTO/dhl.php,0,http,0,1,1,0,0,1,0,1,0,0,1
liceosanconrado.cl,0,0,/836gsg5/casts/,0,http,0,0,0,0,0,1,0,1,0,0,1
verifyonline.live,0,0,/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,0,https,0,0,1,1,1,1,0,1,1,0,1
oa.ying-zhuo.com,0,0,/bbsnew/utrasfc/harghi.html,1,http,0,2,0,0,0,0,0,1,0,0,1
goo.gl,0,0,/dJIYS9,0,https,0,0,1,1,0,1,0,1,0,1,0
eveannlovero.com,0,0,/modules/footer/mp/autoexcel/excel/index.php,0,http,0,2,1,2,0,1,0,1,0,0,2
www.100clubchicago.org,0,0,/asset/office/350/,0,http,0,0,0,0,0,1,0,1,0,0,1
paypal.gb-ppsweb.com,0,0,/sd/confirm.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.polyplanltd.com,0,0,/js/en/,0,https,0,0,0,0,0,1,0,1,0,0,1
hubenbartl.at,0,0,/www.google.com/,0,http,0,2,0,1,0,1,0,1,0,0,1
www.radaradt.com,0,0,/portal/libraries/gantry/facets/menu/themes/touch/esp//mxea.php,0,http,1,2,1,0,0,1,0,1,0,1,1
www.ecutrack.com,0,0,/box1/dropbx.php,0,http,0,2,0,0,0,1,0,1,0,0,1
gsl.xiyoukeji.com,0,0,/ueditor/feed/zabbbbbbi.html,0,http,0,2,0,0,0,1,0,1,0,0,1
manieyt.tk,0,0,/,0,http,0,0,2,1,0,1,0,1,0,0,1
amazon-check-81.de-support.ru,0,0,/vetos/anmelden.php,1,http,0,2,1,1,0,1,0,1,1,0,1
manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541.divinityhousingprojects.com,0,0,/7ae1c6c2293e74bc814747a63bde302f/login.html,0,http,0,1,1,1,1,1,0,1,1,0,1
omahcorp.co.id,0,0,/dx/b0028c287609714d60df89942ca88094/,0,http,0,0,2,1,1,1,0,1,1,0,1
deltaseguridadbolivia.com,0,0,/img/public/,0,http,0,0,0,0,0,1,0,1,1,0,1
igforweddingpros.com,0,0,/hhhhhhh/driveup/66dc158d3547ff71bd59d802589a4704/login.php,0,http,0,0,1,1,1,1,0,1,1,0,1
omahcorp.co.id,0,0,/dx/012962f7ce4c0854415e6bd264535560/,0,http,0,0,2,1,1,1,0,1,1,0,1
i-house.se,0,0,/wp-trackback/en/,1,http,0,0,1,0,0,1,0,1,0,0,1
cic.com.jo,0,0,/libraries/openid/Auth/OpenID/system/login.php,0,http,0,1,1,1,0,1,0,1,0,0,2
ad-blockeds.com,0,0,/--/www.impots.gouv.fr/file/dd14aa66803d699fee4b16424002d39d/,1,http,0,1,1,1,1,1,0,1,1,0,1
ad-blockeds.com,0,0,/--/www.impots.gouv.fr/file/cf036cb9af9ed6833821231c37a85a51/,1,http,0,1,1,1,1,1,0,1,1,0,1
town-el.com,0,0,/images/metalware/xkzero/docusign.com/ldcs/index.php,1,http,0,2,2,1,1,1,0,1,1,0,1
www.scoreyourexback.com,0,0,/aol.net/www.aol.com/,0,http,0,1,0,2,0,2,0,1,0,0,1
nanotechnopolis.com,0,0,/validdocument/f4d2dfb73a486890c95a3b59d9090b5f/,0,http,0,0,2,0,0,1,0,1,0,0,1
saughallmassie.org,0,0,/we/seniorpeoplemeet/v3/login.html,0,http,0,0,2,0,0,0,0,1,0,0,1
www.paypal-resolveds.com.informations-payments.nut.cc,0,0,/webapps/11fe9/websrc,1,http,0,1,1,2,0,2,0,1,0,0,2
uesi.aesbiz.com,0,0,/wp-content/themes/twentyfifteen/inc/monn.htm,0,http,0,2,2,0,0,0,0,1,0,0,2
www.lhndemo.com,0,0,/wp-css/update.html,0,http,0,2,0,1,1,1,0,1,1,0,1
www.abcroadandlockassistance.com,0,0,/IWA/GD/,0,http,0,0,0,1,1,1,0,1,1,0,1
www.sanitaire-express.fr,0,0,/skin/frontend/AdobeVerify/index.html,1,http,0,2,2,0,0,1,0,1,0,0,2
www.eventhire4u.com,0,0,/parosky/c20fc985e383229ad100f434ac404397/,0,http,0,0,2,1,1,1,0,1,1,0,1
crimsonadvisorygroup.com,0,0,/wp-admin/online-banking/Cappi/last.php,0,http,0,0,2,0,0,1,0,1,1,0,1
crimsonadvisorygroup.com,0,0,/wp-admin/online-banking/Cappi/One360.php,0,http,0,0,2,0,0,1,0,1,1,0,1
hoiniki.by,0,0,/wp-content/ngg/modules/1/sa/admin.html,0,http,0,0,1,1,0,1,0,1,0,0,2
hoiniki.by,0,0,/wp-content/ngg/modules/1/sa/index.php,0,http,0,0,2,1,0,1,0,1,0,0,2
www.nnordson.com,0,0,/%7b%7d/781687308acaa5e461dab88736b39e34/,0,http,0,0,2,1,1,1,0,1,1,0,1
brimkers.com,0,0,/ausinvcontracts/ms/,0,http,0,0,0,1,1,1,0,1,1,0,1
shop.luigibaldo.com,0,0,/cloud/logintoyouraccount.securebilling/mi/index/web/,0,http,0,2,1,0,0,0,0,1,0,0,2
shop.luigibaldo.com,0,0,/cloud/logintoyouraccount.securebilling/mi/index/web/,0,http,0,2,1,0,0,0,0,1,0,0,2
besame.com,0,0,/buscador/china/,0,http,0,0,0,0,0,1,0,1,0,0,2
tetedebois.ca,0,0,/wonderland/Gdoccc/,0,https,0,0,0,0,0,1,0,1,0,0,1
freestyle.d934713.u-telcom.net,0,0,/Boa_Fud_2016/home/login.php,1,http,0,1,1,0,0,1,0,1,0,0,2
zovermedical.com.sa,0,0,/worthie/aptgd/,0,http,0,0,0,1,0,1,0,1,0,0,1
cic.com.jo,0,0,/libraries/openid/Auth/OpenID/system/login.php,0,http,0,1,1,1,0,1,0,1,0,0,2
nanotechnopolis.com,0,0,/validdocument/38db23899b2225acc540a2cc9b4dae45/,0,http,0,0,2,0,0,1,0,1,0,0,1
nanotechnopolis.com,0,0,/viewdocs/a09cfd617135eb9c20d0bb6fd6cdd9c9/,0,http,0,0,2,0,0,1,0,1,0,0,1
kohchang-holidays.com,0,0,/t-online/t0nline/user-verify.htm,1,http,0,0,2,2,0,0,0,1,0,0,1
www.web2sale.com,0,0,/wordpress/wp-content/upgrade/pnc.htm,0,http,0,2,2,2,0,2,0,1,0,0,1
capsilab.com,0,0,/wp-admin/css/colors/adobepdf/,0,http,0,0,0,0,0,1,0,1,0,0,1
scoreyourexback.com,0,0,/aol.net/www.aol.com/index.htm,0,http,0,1,2,2,0,2,0,1,0,0,1
deliziedallasicilia.com,0,0,/view2/file/index.php,0,https,0,0,2,0,0,1,0,1,0,0,1
www.apple2api.com,0,0,/indexx.html,0,http,0,2,0,1,1,1,0,1,1,0,1
hoiniki.by,0,0,/wp-content/ngg/modules/1/sa/admin.html,0,http,0,0,1,1,0,1,0,1,0,0,2
hoiniki.by,0,0,/wp-content/ngg/modules/1/sa/admin.html,0,http,0,0,1,1,0,1,0,1,0,0,2
fsdressbd.com,0,0,/Resources/libraries/KJI/crypt/index.html,0,http,0,0,2,1,1,1,0,1,1,0,1
usnnvery.hol.es,0,0,/US.BANK/USDB/Home/home/auth/,0,http,0,2,0,1,1,1,0,1,1,0,1
d662653.u-telcom.net,0,0,/gggg/ayo1/,1,http,0,0,0,0,0,1,0,1,0,0,2
abcroadandlockassistance.com,0,0,/IWA/GD/,0,http,0,0,0,1,1,1,0,1,1,0,1
d662653.u-telcom.net,0,0,/ggg/ayo1/,1,http,0,0,0,0,0,1,0,1,0,0,2
lhndemo.com,0,0,/wp-css/update.html,0,http,0,0,0,1,1,1,0,1,1,0,1
town-el.com,0,0,/images/furniture/living-room/nrpgroup/docusign.com/ldcs/index.php,1,http,0,2,1,1,1,1,0,1,1,0,1
zip.net,0,0,/bltHKt,0,http,0,0,0,0,0,0,0,1,0,0,0
desertsportswear.com,0,0,/bankofamerica.com/c90da847db9803c2dc7bc28bfb1f52fc/,0,http,0,0,1,0,0,1,0,1,0,0,1
desertsportswear.com,0,0,/bankofamerica.com/b3bd4cd09ccfad2b4cc886674ed0f034/,0,http,0,0,1,0,0,1,0,1,0,0,1
desertsportswear.com,0,0,/bankofamerica.com/0851e47ba18dffc71d7473a5d26ede59/,0,http,0,0,1,0,0,1,0,1,0,0,1
1drv.ms,0,0,/xs/s!AvfOtwj8HUk3lALJBGk-H9s1dhiC,0,https,0,0,0,0,0,1,0,1,0,0,2
ardobiejewska.pl,0,0,/libraries/phputf8/mbstring/adb/nix.html,0,http,0,0,2,0,0,1,0,1,0,0,2
mkt-santa.000webhostapp.com,0,0,/app/dados.php,1,https,0,2,0,0,0,0,0,1,0,0,0
protokolo.com,0,0,/plugins/system/highlight/highlight.html,0,https,0,0,2,0,0,0,0,1,0,0,2
www.southerncomfortmechanical.ca,0,0,/confirmation-account/information-account.updates/webapps/2f93a/websrc,0,http,0,2,1,0,0,1,0,1,0,0,1
novotelbd.asia,0,0,/blooding/drpbdocs/,0,https,0,0,0,0,0,1,0,1,0,0,1
sll.well.com.mangtonics.in,0,0,/WellsNew/,0,http,0,1,0,1,1,1,0,1,1,0,1
bestincs.com,0,0,/Dropbox/Dropbox/Dropbox/WS/8544b70514b0449d008c7091a66d58f9/contlnue.php,0,http,0,0,1,2,0,2,0,1,0,0,1
confluentc.com,0,0,/images/excelfile/74432a853b79550cdab03dbb6bbd3497/,0,http,0,0,2,0,0,0,0,1,0,0,1
revistatourgourmet.com,0,0,/tmp/mail-box/TnpBNE16VTFPRGc1/,0,http,0,0,2,0,0,1,0,1,0,1,1
capsilab.com,0,0,/wp-admin/css/colors/midnight/adobepdf/error.html,0,http,0,0,2,0,0,1,0,1,0,0,1
www.nnordson.com,0,0,/%7b%7d/1ccc2a9663830e10a51f54c41ff20bfd/,0,http,0,0,2,1,1,1,0,1,1,0,1
cover-acct6445.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
wildfor.life,0,0,/share/139/html/dfvAGds/doc147/74353cee37c9ecb6a451bc954bafca10/,0,https,0,0,1,1,1,1,0,1,0,0,2
daydo-app.com,0,0,/ibeacon/configuration/Billing/information/verification/secure/center/amz/moises/4da943b781212f12af6a38cec88316f4/welog.php,1,https,0,0,1,2,0,2,0,1,0,0,1
www.ornamentmania.com,0,0,/lib/gdoc-secure/gtex,0,http,0,0,0,0,0,0,0,1,0,0,1
ioannasakellaraki.com,0,0,/log/,0,http,0,0,0,0,0,1,0,1,0,0,1
hetys.com,0,0,/1/1/3a05e762b509f0ce34759e521fab7ff5/,0,http,0,0,2,2,0,2,0,1,0,0,1
centreforcorporatecoaching.com,1,0,/okaposa/engauto189/mailbox/mailbox/,0,http,0,0,1,0,0,1,0,1,0,0,1
ansti.org,0,0,/email/gmail/login.php,0,http,0,0,0,2,0,2,0,1,0,0,2
lilistephens.com,0,0,/2017/5634/,0,http,0,0,0,2,0,1,0,1,0,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/f9a9ed0650facc5c38a2e610e70531cc/,0,http,0,0,1,2,0,2,0,1,1,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/ecf6e39f4c4c31ce30a7ab3b73013d63/,0,http,0,0,1,2,0,2,0,1,1,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/cb526d16caaa76162cf2058f1e4e13b0/,0,http,0,0,1,2,0,2,0,1,1,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/66ec98fade446a1d5aaee83ecca64008/,0,http,0,0,1,2,0,2,0,1,1,0,1
liceosanconrado.cl,0,0,/02364LOJD/casts/,0,http,0,0,0,0,0,1,0,1,0,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/1f5b3affcbd626772a3bb23d1cbae1b9/,0,http,0,0,1,2,0,2,0,1,1,0,1
michiganlegacyrun.org,0,0,/wp-includes/images/media/docs/0980832a9d883da9ec7411b5161fdee6/,0,http,0,0,1,2,0,2,0,1,1,0,1
lambabajunior.com,0,0,/gaz/Googledrt1/login.php,0,http,0,0,0,1,1,1,0,1,1,0,1
www.contasinativas.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cs31547.tmweb.ru,0,0,/oferta.cliente,1,http,0,1,1,0,0,1,0,1,1,0,1
www.adsensemart.com,0,0,/dp/ayo1/ayo1/,0,http,0,0,0,1,1,1,0,1,0,1,1
almihrab.com.my,0,0,/dhl/adobelatest/adobe/,0,http,0,0,0,1,1,1,0,1,1,0,1
acr.suisscard.ch.secure3.registrierung.suisstip.info,0,0,/,0,http,0,1,2,0,0,1,0,1,1,0,1
murraylorri145.000webhostapp.com,0,0,/linkedsneed in page (1)/linkedsneed in page/index.html,0,https,0,2,1,0,0,0,0,1,0,0,0
ativar-cadastro.pe.hu,0,0,/ml/ml/mercadolivre/,1,http,0,0,0,1,0,1,0,1,1,0,1
madilina.com,0,0,/wordpress/error_txt/validate.htm,0,http,0,0,0,0,0,1,0,1,0,0,1
internetbod.com,0,0,/pod/,0,http,0,0,2,2,0,2,0,1,0,0,1
cover-acct0020.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
cover-acct5438.esy.es,0,0,/index.html,1,http,0,2,0,1,1,1,0,1,1,0,1
