Domain,Having_@_symbol,Having_IP,Path,Prefix_suffix_separation,Protocol,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,label,statistical_report,tiny_url,web_traffic
members.shaw.ca,0,0,/jbobtails/index.htm,0,http,0,2,0,0,0,1,0,0,0,0,0
www.solstans.co.uk,0,0,/,0,http,0,2,0,0,0,1,0,0,1,0,1
www.goutokuji.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.samizcats.com,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~video/,0,http,0,0,0,1,0,1,0,0,0,0,0
learn.uvm.edu,0,0,/focus/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~gradcoll/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/academics/,0,http,0,1,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~histpres,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~biomed/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~cnhs/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.bsad.uvm.edu,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~envprog/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/snr/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dceweb/lane/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sacon/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~ncow/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/events/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmcts/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~fleming/index.php,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~jdavison/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sjc/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~archdeac/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~jleonard/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~read/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~rullrich/first.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~mirchand/,0,http,0,2,0,1,0,1,0,0,0,0,0
mansfield.emba.uvm.edu,0,0,/~douglas/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~rcrouse/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dbarring/home.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~dinitz/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~dben/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~burgmeie/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~cooke/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~puterbau/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~wilson/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dguber/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~snapp/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~hag/personal/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~lizzo/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~der/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~jdion/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dmatthew/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/academics/catalogue2006-07/,0,http,0,0,0,1,0,1,0,0,0,0,0
optimization.asu.edu,0,0,/~xue/,0,http,0,0,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/spring2001/webreleaseonunionpetitionresponse.htm,0,http,0,2,1,1,0,1,0,0,0,0,0
www.unitedacademics.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
voyager.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/whale/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~fleming/,0,http,0,0,0,1,0,1,0,0,0,0,0
library.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
library.uvm.edu,0,0,/dana/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/perkins/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~pmrc/pmrccam.html,0,http,0,2,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/tour/,0,http,0,0,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~pmrc/sugarcam.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/map/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/about_uvm/visiting/,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/uvmtoday/,0,http,0,0,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/vq/index.html,0,http,0,2,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.vermontcynic.com,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.uvm.edu,0,0,/~vtconn/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmemu/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmtv/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~wruv/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~aaeo/,0,http,0,0,0,1,0,1,0,0,0,0,0
giraffe.uvm.edu,0,0,/~rgweb/,0,http,0,0,0,1,0,1,0,0,0,0,0
reslife.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~energy/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmppd/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~cntrllrs/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~ofabweb/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~ugpdept/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~photo/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~catcard/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~plan/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~afsdept/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmhr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~training/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sisi/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~purcard/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~arch/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmppd/,0,http,0,1,1,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~ospuvm/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~oacm/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/studentlife/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~clascomp/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dos/assist/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~juggle/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmopt/,0,http,0,0,0,1,0,1,0,0,0,0,0
debate.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~service/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~catfs/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~alco/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/sparc/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmwoc/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~outside/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~topcats/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~legal,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~rescue/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~hearts/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~boulder/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~skiclub/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/greening/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmsga/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~rlweb/ira/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~asem,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~asce/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~asme/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.emba.uvm.edu,0,0,/~cssa/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~geogclub/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~goodrich/,0,http,0,0,0,1,0,1,0,0,0,0,0
pss.uvm.edu,0,0,/hortclub/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~phibeta/,0,http,0,0,0,1,0,1,0,0,0,0,0
universitycommunications.uvm.edu,0,0,/fall99releases/webclimbthewalls.htm,0,http,0,2,2,1,0,1,0,0,0,0,0
www.uvmgreeklife.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.agrinvt.org,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.uvm.edu,0,0,/~fiji2,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sigep/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~aphio/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~sigmaphi/home.htm,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmaz/,0,http,0,0,0,1,0,1,0,0,0,0,0
uvm.phideltatheta.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,2
www.uvm.edu,0,0,/~tridelt/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmivcf/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvmhillel.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.uvm.edu,0,0,/~ohpr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~helix/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~vlrs/,0,http,0,0,0,1,0,1,0,0,0,0,0
pss.uvm.edu,0,0,/dept/hort_farm/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~crvt/,0,http,0,0,0,1,0,1,0,0,0,0,0
crs.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~susagctr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmsbf/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dmatthew/,0,http,0,0,0,1,0,1,0,0,0,0,0
orchard.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
blood.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmchs/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~vtreads/uvmhome.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.snellingcenter.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
www.uvm.edu,0,0,/~epscor/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~plantbio/,0,http,0,1,2,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/vtaes/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~cdci/,0,http,0,0,0,1,0,1,0,0,0,0,0
cwf.uvm.edu,0,0,/cris/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvminnovations.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
www.rcgrd.uvm.edu,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.dad.state.vt.us,0,0,/atp/resource%20links/communication.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
www.uvm.edu,0,0,/envnr/vtcfwru/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~envnr/sal/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~compor/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~pmrc/,0,http,0,0,0,1,0,1,0,0,0,0,0
vtspacegrant.org,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.uvm.edu,0,0,/uvmtoday/community.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~dpelkey/,0,http,0,0,0,1,0,1,0,0,0,0,0
agave.garden.org,0,0,/~aaronh/,0,http,0,0,0,0,0,0,0,0,0,0,0
www.uvm.edu,0,0,/~learnco/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~police/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~spirit/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~counscen/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~oies/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~women/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~ccpuvm/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~lgbtqa/,0,http,0,0,0,1,0,1,0,0,0,0,0
ctl.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/health/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~tpswww/,0,http,0,0,0,1,0,1,0,0,0,0,0
uds.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~access/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~uvmiac/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~career,0,http,0,0,0,1,0,1,0,0,0,0,0
siri.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
esf.uvm.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.uvm.edu,0,0,/~wrtngctr/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.vermontlaw.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.vjel.org,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.woodbury-college.edu,0,0,/,1,http,0,0,0,1,0,1,0,0,1,0,1
www.gwvirginia.gwu.edu,0,0,/,0,http,0,2,0,1,0,1,0,0,0,0,0
www.cdu.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.umtweb.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.virginia529.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.uacp.org,0,0,,0,http,0,0,0,0,0,1,0,0,0,0,1
www.cordobauniversity.org,0,0,/,0,http,0,0,0,0,0,1,0,0,0,0,1
www.artinstitutes.edu,0,0,/arlington/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.apprenticeschool.com,0,0,,0,http,0,0,0,0,0,0,0,0,0,0,1
www.gobuilders.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,2
www.abbc.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,1,0,1
www.averett.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.averettcougars.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,2
www.bluefield.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.bluefield.edu,0,0,/templates/system/details.asp,0,http,0,2,1,1,0,1,0,0,0,0,2
www.bridgewater.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.bridgewater.edu,0,0,/athletics,0,http,0,0,0,1,0,1,0,0,0,0,2
christ-college.com,0,0,/,1,http,0,0,0,0,0,1,0,0,0,0,1
www.christendom.edu,0,0,,0,http,0,0,0,1,0,1,0,0,0,0,2
www.christendom.edu,0,0,/athletics/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.cnu.edu,0,0,/,0,http,0,0,0,1,0,1,0,0,0,0,2
www.cnubooks.com,0,0,/,0,http,0,0,0,2,0,2,0,0,0,0,1
eebweb.arizona.edu,0,0,/faculty/hopp/vireo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.utahbirds.org,0,0,/birdsofutah/birdsl-r/plumbeousvireo.htm,0,http,0,2,2,0,0,1,0,0,0,0,2
www.greglasley.net,0,0,/gvireo.html,0,http,0,2,0,0,0,0,0,0,0,0,1
birds.cornell.edu,0,0,/bfl/speciesaccts/casvir.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i6230id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
www.wbu.com,0,0,/chipperwoods/photos/revireo.htm,0,http,0,2,0,0,0,1,0,0,0,0,2
www.stanfordalumni.org,0,0,/birdsite/text/species/hutton's_vireo.html,0,http,0,2,2,0,0,1,0,0,0,0,2
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i6290id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
faculty.ncwc.edu,0,0,/mbrooks/pif/bird%20profiles/whiteeyed_vireo.htm,0,http,0,2,2,1,0,1,0,0,0,0,2
www.arthurgrosset.com,0,0,/sabirds/rufous-browed%20peppershrike.html,0,http,0,2,2,2,0,2,0,0,0,1,2
www.arthurgrosset.com,0,0,/sabirds/slaty-cappedshrike-vireo.html,0,http,0,2,2,2,0,2,0,0,0,1,2
audubon2.org,0,0,/webapp/watchlist/viewspecies.jsp,0,http,0,0,2,0,0,1,0,0,0,0,1
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i6330id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
www.amonline.net.au,0,0,/factsheets/silvereye.htm,0,http,0,1,0,1,0,1,0,0,0,0,2
www.kenyabirds.org.uk,0,0,/nhs_w_eye.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
www.nzbirds.com,0,0,/birds/tauhou.html,0,http,0,2,0,1,0,0,0,0,0,0,2
en.wikipedia.org,0,0,/wiki/estrildid_finch,0,http,0,0,0,2,0,2,0,0,0,0,0
en.wikipedia.org,0,0,/wiki/swee_waxbill,0,http,0,0,0,2,0,2,0,0,0,0,0
astorwilliam.tripod.com,0,0,/,0,http,0,0,0,0,0,0,0,0,0,0,1
en.wikipedia.org,0,0,/wiki/muscicapidae,0,http,0,0,0,2,0,2,0,0,0,0,0
www.naturia.per.sg,0,0,/buloh/birds/copsychus_saularis.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,2,0,2,0,0,0,0,2
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,2,0,2,0,0,0,0,2
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,2,0,2,0,0,0,0,2
www.birdguides.com,0,0,/species/species.asp,0,http,0,2,2,0,0,2,0,0,0,0,2
ibc.hbw.com,0,0,/ibc/phtml/familia.phtml,0,http,0,2,2,0,0,0,0,0,0,0,2
en.wikipedia.org,0,0,/wiki/pycnonotidae,0,http,0,0,0,2,0,2,0,0,0,0,0
www.naturia.per.sg,0,0,/buloh/birds/pycnonotus_goiavier.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
www.birdlife.org,0,0,/datazone/species/index.html,0,http,0,1,1,0,0,1,0,0,0,0,2
en.wikipedia.org,0,0,/wiki/cisticolidae,0,http,0,0,0,2,0,2,0,0,0,0,0
www.naturia.per.sg,0,0,/buloh/birds/prinia_flaviventris.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
en.wikipedia.org,0,0,/wiki/nectarinidae,0,http,0,0,0,2,0,2,0,0,0,0,0
www.naturia.per.sg,0,0,/buloh/birds/nectarina_calcosthetha.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
www.naturia.per.sg,0,0,/buloh/birds/nectarina_jugularis.htm,0,http,0,1,2,0,0,1,0,0,0,0,2
home1.gte.net,0,0,/dgl1/pelican.html,0,http,0,2,0,2,0,2,0,0,0,0,2
raysweb.net,0,0,/specialplaces/pages/pelican.html,0,http,0,0,0,0,0,0,0,0,0,0,2
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_erythrorhynchos.html,0,http,0,1,1,1,0,1,0,0,0,0,0
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/pelecanus_occidentalis.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.kenyabirds.org.uk,0,0,/gw_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/pb_pelican.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
migratorybirds.fws.gov,0,0,/issues/cormorant/greatlakes_q&amp,0,http,0,2,2,1,0,1,0,0,0,0,0
web.tiscali.it,0,0,/sv2001/,0,http,0,0,0,0,0,1,0,0,0,0,0
nzbirds.com,0,0,/birds/kawau.html,0,http,0,0,0,0,0,0,0,0,0,0,2
www.coldwaterimages.com,0,0,/brandt_s_cormorant.html,0,http,0,2,2,0,0,1,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/great_cormorant.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/cormorant-lt.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/sula_nebouxii.html,0,http,0,1,1,1,0,1,0,0,0,0,0
bioweb.uwlax.edu,0,0,/bio203/s2008/kops_aman/,0,http,0,0,0,1,0,1,0,0,0,0,0
www.fws.gov,0,0,/midway/mabo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
en.wikipedia.org,0,0,/wiki/sula_(bird),0,http,0,0,0,2,0,2,0,0,0,0,0
www.fws.gov,0,0,/midway/brbo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.fws.gov,0,0,/midway/rfbo.html,0,http,0,2,0,1,0,1,0,0,0,0,0
www.nzbirds.com,0,0,/birds/takapu.html,0,http,0,2,0,0,0,1,0,0,0,0,2
en.wikipedia.org,0,0,/wiki/darter,0,http,0,0,0,2,0,2,0,0,0,0,0
www.kenyabirds.org.uk,0,0,/darter.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
ibc.hbw.com,0,0,/ibc/phtml/familia.phtml,0,http,0,2,2,0,0,0,0,0,0,0,2
www.thebigzoo.com,0,0,/animals/lesser_flamingo.asp,0,http,0,2,0,0,0,0,0,0,0,0,1
www.geocities.com,0,0,/flamingo22701/flamingo_mania,0,http,0,0,0,2,0,2,0,0,0,0,2
www.geocities.com,0,0,/petsburgh/1975/flamingo.html,0,http,0,2,0,2,0,2,0,0,0,0,2
animaldiversity.ummz.umich.edu,0,0,/site/accounts/information/phoenicopterus_ruber.html,0,http,0,1,1,1,0,1,0,0,0,0,0
www.mbr-pwrc.usgs.gov,0,0,/id/framlst/i1820id.html,1,http,0,1,0,1,0,1,0,0,0,0,0
animals.about.com,0,0,/od/birds/p/greaterflamingo.htm,0,http,0,2,2,2,0,2,0,0,0,1,0
www.stanford.edu,0,0,/group/stanfordbirds/text/essays/flamingo_feeding.html,0,http,0,2,1,1,0,1,0,0,0,0,0
bioweb.uwlax.edu,0,0,/bio203/s2007/greaney_megh,0,http,0,0,0,1,0,1,0,0,0,0,0
www.kenyabirds.org.uk,0,0,/flamingo_g.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/flamingo_l.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.bbc.co.uk,0,0,/nature/wildfacts/factfiles/3104.shtml,0,http,0,1,2,2,0,2,0,0,0,0,0
www.montereybay.com,0,0,/creagrus/woodpeckers.html,0,http,0,2,0,0,0,0,0,0,0,0,2
montereybay.com,0,0,/creagrus/barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
montereybay.com,0,0,/creagrus/asian_barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
montereybay.com,0,0,/creagrus/african_barbets.html,0,http,0,0,0,0,0,0,0,0,0,0,2
animaldiversity.ummz.umich.edu,0,0,/site/accounts/classification/piciformes.html,0,http,0,1,1,1,0,1,0,0,0,0,0
pelotes.jea.com,0,0,/animalfact/birds/woodpeck.htm,0,http,0,2,0,0,0,0,0,0,1,0,2
www.kenyabirds.org.uk,0,0,/barbet-wh.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
www.kenyabirds.org.uk,0,0,/ry_barbet.htm,0,http,0,1,0,0,0,0,0,0,0,0,1
